26842
1754301
526374
232671
5666346
4131182
2769908
1252309
11074723
10770
1620558
179280
57136
3480
7841
833298
763293
347860
108314
170005
1414862
102809
1411008
291620
283399
274243
8221690
3530841
3599150
12027006
3344637
17279
7413
775357
3048372
1833493
1980734
188404
1392192
503012
7525625
4775941
9841905
1348278
4127811
2342579
3082128
1946335
2544715
1771728
458033
113296
358309
1832473
6510567
1449955
4168428
841318
1391064
1254579
1100866
1545734
10835814
2165733
8343847
73711
159875
1192097
1023809
1585189
257311
1739516
1683930
135540
177326
550955
105489
48335
1537563
108875
38189
50334
8554451
28277
1559720
2116104
753541
75343
5635308
1821815
973093
52535
3529153
1127905
386278
614684
2644546
2313888
4301039
3268386
240918
1256140
7761705
5541166
149639
7401102
355856
823452
872065
241082
3196859
979315
408782
12144
790777
1525
501018
613537
1795952
3269932
3183597
501484
308747
90059
224226
1651601
96993
3976353
534269
1908451
4008841
417756
93273
11069781
896322
962622
1015339
333239
179867
4117388
1838647
5024868
194990
5866780
909106
11479012
446806
456583
78165
301242
3298792
993672
3520332
60499
59292
60498
1377818
110238
365108
183216
3839826
1114829
289904
381974
6449
257623
118487
23881
1486950
1348244
2019183
102970
10616510
237936
549128
1903712
1157181
896793
2160166
690514
920294
158149
324778
1561381
82198
45296
7852
6728857
3860046
2782098
497772
12989
1137376
9611
2593803
73434
404671
183821
1132671
510821
798754
2167483
605002
177772
1911365
225287
1217961
2060580
102261
122088
149061
61827
2602724
976467
149955
263773
163235
15797
563943
539376
320135
377215
5844734
1911237
542130
4731
5095
3754
114660
52196
2027676
540283
202428
1062426
140337
6376242
7223366
7644496
2959370
1948385
479055
392839
1698282
549052
275332
866751
1334388
1029191
1197368
942527
777741
228036
216876
2008083
708215
409923
780822
3888665
422672
1204321
309405
403558
245784
115430
1920783
301249
174768
215252
275516
590927
135079
543699
55938
1747641
3994596
6694040
325942
796749
301727
296615
1082900
1050544
1366046
1012450
156188
33476
58396
6048666
6970
61444
26121
28840
5335
892343
114641
849085
1327423
842478
109811
299150
56898
18276
114192
865955
404920
105301
295360
246897
1469621
1198299
2787
156654
21919
276950
243816
44712
65507
20311
26373
1187267
4417
1379602
1995609
3490235
1435782
308957
97718
456008
445614
30014
1378916
2976177
1786339
4069
230034
106264
38362
1810166
2631777
836484
811992
2140987
579427
19857
468724
93514
359255
1331140
31869
267846
1081060
11982
134722
182540
128609
455932
234186
85955
302865
123790
1310236
497234
17922
128026
1940992
1539605
42547
4289
93783
26894
159005
142336
160405
73158
643246
939327
680320
567420
281652
81792
19084
101995
37114
158463
87939
17585
9495
118001
102045
275244
421371
24825
36025
45373
40231
689054
1672563
1770920
1475870
271358
91823
2719262
300242
126613
190496
1036604
285012
483361
10536
633330
352727
20544
8614
686193
350114
113521
201262
3064347
271809
415419
1527889
656194
198583
204306
216263
224828
1111499
36693
832425
25608
41283
1791508
363297
284226
77976
24417
900321
15779
49436
17022
76166
26102
268905
198663
246490
31125
39015
1541521
215552
72665
261228
1367505
638572
1471569
7138
8038
1860484
34845
1550993
29607
72501
53107
17650
17273
1270271
79475
139657
2447
5727
189042
232698
100467
122536
1507349
592241
46580
615095
841945
393
60720
1041429
385202
242438
9270939
9200672
1023316
20022
150318
8910
81191
70125
17684
571
13751
177249
55318
95491
272521
30307
427026
105637
125788
122570
279855
210511
209925
203387
1032581
720236
47499
1368293
1562614
424569
722641
258670
2753
309
212098
210654
672086
332900
3403830
1324843
185705
106551
295690
184707
128726
427088
980862
492130
2006366
253963
972168
1308555
3413528
321713
26516
20947
72565
175649
53621
88664
516335
231328
91792
811185
85945
275588
81498
31364
581490
54329
52905
3196
5712551
4488465
2715462
2430486
